,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1,41039.858696902,24400.756962827985,19625.903586533488,12363.3173207043,56248.99505170911,61228.13276658907,25839.161804522562,25838.487869248664,60949.37637794707,75403.30161083586,41266.33243937889,55115.626587678016,44940.76318541264,49171.10884066806,40490.82617636962,40171.83158333873,120574.93607789173,60454.283023805256,19622.284632181643,8627.126479431987,52836.78528424669,16617.097922603876,40490.82617636962,0.0
2,16615.688749600937,19340.45587237698,13705.980525501214,15234.13675726355,42143.51445305764,49540.24220534673,16365.467421293335,19913.493914402505,49129.80825372083,44080.56578823485,21369.117739596033,68980.67928176455,28931.618587045687,18661.452625278627,25087.072012593817,63451.62686896806,53126.10766784575,40428.12037205703,13740.08311262241,7453.634707667702,52541.46664456561,17633.84670994317,25087.072012593817,0.0
3,15111.690346130716,15807.571893978291,12515.615653981104,8615.765388652862,43508.941697880895,41455.37659467481,12685.198711885778,18000.868001464933,33280.95674807411,37101.66833221088,13928.185624637184,37842.885941947105,13869.818821973802,20504.103065247036,11040.693907711942,36170.772669535545,47662.673702228625,28735.588256736773,12457.141793276622,6417.803440906066,20075.374445526475,11578.83150145692,11040.693907711942,0.0
4,36326.2898481639,32497.20008266856,16133.872393620155,12242.845262675479,57521.631747612686,79593.33834922622,17929.650938599065,23788.796235908558,68270.42311177372,83581.20240174475,22682.636712923813,64103.82128273412,34997.821570334185,36794.92703131036,25697.961372570855,51291.81360089884,124050.55200092195,59180.18077825509,16099.441521222983,11737.819628482344,27965.55971926107,18756.458164655356,25697.961372570855,0.0
5,50264.45464082395,26554.34147802625,24128.729523585218,22400.745729931503,72420.3019439845,51371.79559962448,21858.804957033728,32621.09062484069,74368.4564470219,69563.1877764628,27024.00992064706,52849.40058996,40139.15088590807,50739.63637388865,41865.22529542222,55180.220321825225,75670.95323436381,64100.26220356114,24196.997228356366,11235.21810683765,58006.11155993988,22519.479036076955,41865.22529542222,0.0
6,34124.59199727704,15561.033156844362,11426.482349874726,16809.922826080092,55391.97804369192,42109.9710700176,20370.769983547634,31441.900048685253,63985.381888067226,50455.776045908744,25844.9633865529,85629.59562699834,28341.160601766052,24698.874539130105,24637.94401651864,56709.35653049005,69647.86090636723,63661.228849298495,11431.508241123624,8910.82243737989,35393.62654486313,20717.252247262517,24637.94401651864,0.0
7,30212.514180784892,14342.444116250752,13961.756348467801,16689.383277212957,52296.90290765924,48130.53059414925,15314.368100863683,20209.077179793156,74200.14899329268,54831.38188042994,19136.90492100389,65445.581808221505,33732.925392189434,30587.570872653705,28577.129150381228,66432.20755641675,76028.40431127392,43116.82271239492,13964.656201738937,11479.138904479536,46551.10128609054,25563.206832558117,28577.129150381228,0.0
8,33800.05959995832,21494.307470873326,19729.184226332054,22648.913215473043,58513.16471066603,66330.03000589545,14131.868626795362,28454.637000323095,55005.552303170494,57167.12721635845,17966.592392328024,49789.19810450226,25671.08169049064,28086.710428307688,18812.410137549585,50098.99141621528,62982.749270713495,38329.698053266344,19735.0230144548,10041.82116471995,42703.1676337062,17228.926454797616,18812.410137549585,0.0
9,24779.132066196154,17302.141311814237,21147.546013492713,16381.590921957275,48445.744428651145,44863.96832727778,25490.42487896337,32689.14329372661,42851.6693882969,48577.73925410556,24950.1180531719,64949.44092893559,29401.339138321528,33279.491013572864,27725.686301966573,68424.4438092437,68939.89509811378,59544.414625969075,21215.09461718315,12695.781685899845,30821.047638302065,17775.18102828321,27725.686301966573,0.0
10,41448.82896434718,38025.54919665153,20993.394217022887,16229.901851334973,49754.5834690045,87144.40054744795,25539.843864952923,31174.675154771565,46618.49457288472,55153.395817309094,27537.818078908913,55455.9300072621,32997.47994036306,35572.76188547184,21318.277706500856,51512.66347537097,91853.91863699048,68866.25139846808,20910.47873589026,10214.604181873252,59593.487548389516,22870.56914427419,21318.277706500856,0.0
11,25543.467042042266,22491.447109584085,27561.128967439156,24809.346486415172,45304.001444750014,51029.90273305928,26444.313398167276,35897.92234650213,45118.92565803034,54234.841160502896,19007.685800253996,73932.64732821344,45515.25458485818,32174.931364015025,50447.7307422132,84353.17061351961,84004.64157063201,63649.34748517827,27541.44748351269,9081.623365277315,65350.40206896617,16994.51601002622,50447.7307422132,0.0
12,22125.3412959393,17764.510163778228,26242.145067905618,17993.100523700912,42443.288027446564,53731.588429507836,20688.465997843334,38328.776273250274,34870.27388299242,50232.386446164346,18336.71146271444,64701.10933882041,27114.663296358627,22598.132346616614,20283.548081902216,53619.56121626335,71627.57991493763,43445.527756308475,26251.477749322694,7479.460749196001,29288.733885585007,20655.25824578676,20283.548081902216,0.0
13,32703.028815730464,18900.824039499184,24919.74382636981,15492.353805224664,38799.76874522115,61242.54905109594,15596.197924901171,24645.877340413623,59102.63749976221,59375.43974795894,18795.492460652313,54974.35800772452,31516.595821248855,31084.1048879401,31453.285471479165,55289.773864798844,65730.59362843841,40637.60482513342,24939.45657556065,10414.592022879739,43070.554607045444,19646.75491062542,31453.285471479165,0.0
14,124812.38735624155,59740.50526048802,64672.216977693235,45803.07679796835,102222.44310947077,108378.0459912062,70752.68694810157,67615.74255547259,140416.74640869704,100759.06311721394,73638.56274938905,112780.74996499984,192279.68129478148,85705.88246023939,102331.37105678415,102479.9620723326,102226.79658469612,143368.11491732244,64694.180825919364,20382.49094112452,196681.0771036607,60671.00454417552,102331.37105678415,0.0
0,308169.96354932257,90619.3500131382,106256.87420940572,106829.31100012755,416601.1867140631,177545.97757899034,93726.0076691344,261777.06260530182,267620.70115693926,427206.6586990669,241473.91858616236,306472.4961561768,346751.90670216066,349294.11441011104,352445.3241648802,423981.3337111476,492823.7541905552,320011.7167277337,106329.16731696564,76250.70362359838,819619.6639687616,143078.14262367855,352445.3241648802,1.0
1,212724.87860812285,280427.48464281805,263559.8747418941,455813.90458918957,236281.58806054472,244415.5306131093,222447.34041215223,377212.63349169877,245729.9807406049,233270.48296425544,213189.03204851976,198465.04501912856,240071.35259628412,237312.08085102963,319484.2996912528,203949.56635898186,271977.91562053055,411323.1903463917,263674.55573163554,168637.69174233268,396650.2610472043,81918.21867360109,319484.2996912528,1.0
2,371112.0942183402,193037.69050014485,249966.73885380663,227918.39872342604,590430.3233898081,269005.1690450895,194101.49092902915,275115.12202330906,381588.1086088541,390759.7853181955,270972.90209172847,281829.02940249746,439655.28206347034,500285.6047112734,487482.7110250461,426213.95292058575,380257.3753474815,371971.68477628357,249742.1213781931,113688.11009027132,1067390.0271257614,196495.28166434704,487482.7110250461,1.0
3,364292.5447232245,324374.7343513632,353403.5296371294,269266.5258981583,618963.79336254,427290.41571562766,362426.34494771337,419943.4263030544,373487.5709577639,1069913.2240770862,305260.08760081604,258699.0649429501,645259.1544149066,1084586.9378484355,404008.0788525094,580098.7271359975,836945.2145323178,612306.330196178,353413.3625627765,366578.0604324924,1258789.9734400257,391864.6964004846,404008.0788525094,1.0
0,141703.23418214885,180004.69302171146,108468.03382639364,148128.99321371192,139779.3213414518,147218.51249067308,141774.70167861955,216526.28828636068,139952.12343308923,246742.28976015683,102766.17850797503,201352.00152492494,145238.5195238076,235397.9793005401,168211.47558559876,152549.88416775007,161662.67632300768,159791.68338475967,108569.73973141793,727639.9513958081,1348292.520852193,75974.68697560544,168211.47558559876,0.0
1,79577.37232683576,129201.66969742325,98061.5763121867,59218.12641303428,183211.58533192947,138680.93776695788,137907.58565546313,117413.335460488,175717.47429271613,228663.54188119713,125563.10198045139,253980.67346250042,295369.834363711,295851.061712062,290273.831252692,238040.6254207641,174744.40767149715,165641.99231699086,98013.19331556046,517766.87206035457,663258.3972586428,170819.31328178782,290273.831252692,0.0
2,83083.0770677654,47466.406254782836,76427.90366832861,95327.44468129842,144115.12400689354,118875.09518208147,94716.66519030562,143424.74104927923,198123.14255562698,217557.26798131538,165198.31469346263,142578.42840651967,211930.00022515788,296928.4026330462,262282.19923268317,225866.92522687468,141765.83065151615,203915.91659628775,76422.77616497048,50073.265103231504,249443.61161590717,118519.47094107626,262282.19923268317,0.0
3,50657.16817467702,67465.51372619405,86691.58515714487,149114.12619283184,146366.66819775887,136631.20079238873,106795.6412686296,227267.40533734747,193111.43012162411,205234.42713767174,131738.22721827027,247863.32265959345,172162.95096824973,189608.86335726443,233897.02522051553,246024.0029169541,146740.98413189393,231482.49160198774,86702.57489757401,58873.28287687088,181861.05687020527,114934.21552451928,233897.02522051553,0.0
4,41245.50658744552,52967.83220981562,60669.60051336627,91757.59840780501,107320.64833026256,80968.11727389079,95926.28889838747,152707.59080001016,153734.84113501082,152527.88952817605,149933.65532750377,121329.5459318777,142509.77112373983,186957.1278953734,211877.90871066225,189049.26968266242,86751.48014118691,244403.91785643343,60623.46079945922,62434.97369661164,294051.20860123186,89084.35839095552,211877.90871066225,0.0
5,36315.30068001519,53107.19702289966,60369.785746353446,84627.72037989729,119466.31515487815,133934.39362865445,89294.38144806988,119898.12735899097,119793.6076570911,172265.07273137316,103677.35669528719,168177.61880877084,133281.4547758946,162781.46858245932,180438.84748112288,176446.53398473817,149743.5315375351,178108.531556087,60395.17314102906,42789.594936332236,261554.6287391115,74085.45422821863,180438.84748112288,0.0
6,29727.62973598556,35845.75652812249,37552.13509693803,52073.73099098251,65108.310681392584,53909.336700743756,50516.020094576,75102.69088962504,63763.43330151871,92408.23016015267,82324.42304434841,94630.39563770825,78095.23863362517,81255.68887402196,145830.5617993745,104792.35146761512,66175.7754722717,106451.3403765933,37538.47217640449,169009.72612624968,336364.0587686879,43460.988582327496,145830.5617993745,0.0
7,43089.79552499881,34595.01349570656,46684.99876923989,70256.99784851437,60359.22196662933,70187.40402550949,44796.40498334439,103993.0119235856,67781.80013159376,150955.0186017128,67513.9729310747,173157.83572245622,58419.742124393204,141326.8036250199,101040.82228377245,122557.73479826668,82702.90951799511,78926.55499088677,46703.390561010725,41514.0121874649,92585.94495487891,76845.29826259798,101040.82228377245,0.0
8,20657.764295447923,29020.81340781261,47832.17826515522,56770.88967169313,55735.308252657975,40526.15084365308,63199.12922876315,88368.96276695139,82165.47295720268,55144.17797016052,62410.23726633025,142285.09906227287,46523.957085134396,55583.6534854458,95982.07351844413,125722.12998550932,37595.24704663482,97659.6239498588,47812.86414808521,19003.619669105614,81570.01031600365,39580.04547194889,95982.07351844413,0.0
9,34033.86697702093,36158.33008286821,35752.454002164,46770.671313312196,77258.00711851797,61193.741024603885,36954.23611045243,67101.7498015844,69677.15767074062,58448.41142675109,43809.37640741654,54854.59852147951,43141.3227013332,61626.50483578546,68474.57405213574,74308.99405748046,68539.58051807366,69062.8233809762,35813.749552978676,33033.989690892064,63122.63234051191,26787.019495012366,68474.57405213574,0.0
10,39221.982239093755,31563.88518021022,81048.49648590782,50756.30764734428,65194.71845660278,78251.18242219569,84232.42359484664,65941.71382207134,59395.101881929346,86878.13013710355,90489.48627641895,111177.74111046935,37674.52182835393,69900.09736761427,127229.4465124534,113103.16015838331,98431.11031646143,133494.04733909838,80887.59761909833,28333.222856116787,69984.97408631825,35732.309818932874,127229.4465124534,0.0
11,29768.748504640684,30704.5449700404,50017.12386399379,42411.32534672739,56498.912670644604,52067.75905337332,42259.73068967311,65664.7711672736,47336.628707860145,64957.51496897746,46083.43031557506,72798.28476786717,53452.05212398961,69470.41833988238,69209.51032498888,64346.17577816632,62433.597592109116,81242.62617674131,50040.97144439873,25317.291817863417,66442.45594792583,29747.80160893195,69209.51032498888,0.0
12,31306.54686220341,40792.870850953164,49264.53237484178,64408.36269259262,85466.70881698653,78538.50590970252,65214.4865069052,68292.81489624664,75963.22187753886,74380.1959708014,57360.05331770335,63743.73793423008,40773.56128796075,61081.30806218513,111094.88527576404,86602.15476763684,86735.33699093392,104803.84303476092,49353.64619463751,32002.865573851126,78631.9782838379,32012.729038854595,111094.88527576404,0.0
13,43612.59905595695,36015.57198022411,39385.245605983044,66267.47436982548,82466.64876275766,60020.2554429914,54658.820138838164,77533.73109454915,73916.32997316144,65954.8025670296,48188.12959774086,103877.02469747148,55913.356757596135,66646.22035996968,64409.682796335255,89304.69660546826,77519.94810767614,95331.80128700036,39384.29983173558,38112.64168335466,97028.24045419652,22162.94579762091,64409.682796335255,0.0
14,31898.576787741662,30855.73516284146,53796.75550475909,59780.55330731846,63247.70090701455,64994.49486752058,67919.88904595988,89956.47597154898,75000.74702173374,53394.03767231362,54403.12631864455,105664.17801115397,49306.63198045043,60808.23443682286,87870.80863084388,92292.23233346258,74756.42401809063,118487.29563050452,53788.88447445172,27785.517181492414,74302.56496693884,32713.509383962024,87870.80863084388,0.0
15,22309.05930434256,15666.839581215356,31309.83891815071,30892.099804021927,82632.79474667078,29164.59815625492,32228.42133460006,51622.35942170573,42713.39418004886,37440.72508397129,36285.97241764826,41758.953799360694,18736.714526310716,30939.08099179196,58682.09230243462,38309.542019573695,39776.47906269074,73367.62562165549,31277.24488003579,20307.873443235985,30279.25951682138,17144.638017336918,58682.09230243462,0.0
16,11958.084836325776,19622.286058757047,22769.48930087956,31893.683598057618,22468.421429315924,22034.290131566755,24096.272777179256,32703.820914777636,24454.262985196514,20924.980117097777,19549.337118004416,32035.519442649333,36866.808358446775,39868.40967949763,43014.29633501029,40470.62319998398,30200.107751249005,47590.42200415006,22825.73551149705,16015.27307684481,38928.492693158456,20322.730071265694,43014.29633501029,0.0
17,26021.1088401624,22607.557428557724,45086.130192952776,48409.56082131156,60047.130174440266,39201.25874331763,48308.927513406095,75516.94975405975,54271.06808307112,48087.49998746924,49229.48064994177,78870.97339834619,35808.651394807624,39365.29519075915,74129.49201649881,73579.2783416165,54296.71508313212,78092.94525049053,45096.19760808276,26833.40783401844,51883.17349906884,20538.37629445028,74129.49201649881,0.0
18,28792.134646378487,25317.00359289871,50885.67183359877,58115.520723808826,68366.38749294066,66875.27278714669,46050.16673441454,65948.8044872484,38613.03809661479,60016.39397476142,45529.551444316676,64695.11250232928,27419.116690815645,42280.30518727452,100056.42317636583,41976.77581595497,94642.94646964764,86799.63026971101,50811.95615650961,17657.13635296625,48210.40079593132,21171.47508991397,100056.42317636583,0.0
19,12403.243063372936,19315.47756249564,28242.33933702636,24492.609339734103,19329.515337628047,26210.46190539749,23382.330553784857,36056.73847169056,20515.241529793395,30008.969870039396,26380.59690346286,39435.565575336426,20045.80639239237,36847.30866239227,50617.47054484975,33708.194291216016,37777.19817645461,44100.216433983,28254.267035386878,16396.217171557593,34730.211283640594,19724.85575626614,50617.47054484975,0.0
0,147896.95003850647,72414.32022296835,91240.97138754529,136577.46177199206,202545.34705841384,165903.97689248176,115836.79906104237,157321.13808085636,200586.62600724466,227532.5768087136,107631.76581674954,161534.21822821873,186786.74742165272,98662.31540082501,196510.82069819738,151663.30221394342,377457.6274323104,248745.87471326522,91231.16191084644,32303.191353870076,91710.1093733757,38763.53776952151,196510.82069819738,0.0
1,143128.0925020777,55750.93754551532,91169.80362671346,125881.72957343841,134806.50134354405,132046.87765177485,89375.76449227256,184569.82694369112,143251.13625004466,178221.9584655223,87217.08678574704,147627.2759728677,141349.78671870986,115504.5236270562,148269.5532719365,135518.3095321948,246600.73859273948,191177.8960332401,91062.48560673316,39588.43273286851,101922.91471440947,42208.95486068304,148269.5532719365,0.0
2,149605.38296984875,66700.85804900169,79123.24120330432,104869.0815747473,161668.78281317613,152734.38685767047,86478.55300931433,190995.73693677617,131288.574393306,145293.00396999475,78352.72964920876,112754.82622555083,146593.35160777986,89455.6217150766,150721.5641691687,136206.08379817908,205215.10180188576,215759.3078458376,79158.01599360966,43289.27047114476,113511.00630204115,55370.89771557649,150721.5641691687,0.0
3,72723.35411950841,61681.358058871,79375.88480756023,62248.41492051551,109738.76609574576,97796.2310644965,63135.64458281645,144523.9440453714,107967.90407494047,132151.56186307294,49620.81502643291,125333.30301189069,84108.74831015292,69538.93833971598,136228.5591454191,130543.09375038858,159582.13251989594,102052.50901085851,79462.81005884943,41341.512898559085,82939.98305730053,46764.02575148081,136228.5591454191,0.0
4,88852.04276452005,69139.13196022027,82733.90411976876,77050.09259365824,160094.9751056945,135314.4624091268,111256.37422931947,122907.52012113701,135467.50290817328,224196.51831638243,101616.61891121905,175168.67415508814,77907.63296881507,109838.13653696534,112120.2511676016,142121.23960046258,307252.23064442707,249862.48794298974,82739.0003578625,41101.06814961051,92887.05659966676,41753.774985494434,112120.2511676016,0.0
5,104237.18400449479,70654.54884282936,113174.03537809524,102345.63982305428,218370.12212155818,158979.6186267049,89254.02076832824,270743.53360548563,156289.25571843027,229704.19728473428,107844.25350108324,235939.2447051229,161807.56664160168,140217.6551562061,203603.85876836712,127469.97894544929,306932.9928800006,239161.10013227744,113100.51510890845,77889.59701570026,144230.30893989935,36938.94564938191,203603.85876836712,0.0
6,109681.17719648789,108601.59418753504,102377.54408077594,128564.3629748826,219187.20776028122,160405.31343765176,143457.53153231187,208777.26930212686,175525.0602418381,198529.37423985417,133687.17437968447,174817.3638089954,143277.2795384809,185200.93127248329,167685.71548563155,151274.20194430294,263792.8035833272,273532.8888765861,102454.4878964122,87101.63500039105,150302.83165731764,55118.6519690454,167685.71548563155,0.0
7,143700.05940627577,91644.3279564392,109087.30277134862,128178.49330531039,189987.46938340508,194335.89788576317,98544.82911964568,159857.0781309136,167301.27908879504,162557.4295994826,118303.28680600568,185408.9875432882,191150.96777213327,111315.6949994983,186308.4266736241,213712.34953588375,222979.16982985887,219610.21746666366,109009.74928305697,47039.99067582422,140446.49273610837,48135.835212552935,186308.4266736241,0.0
8,129582.06573930394,93733.3111509313,79240.63523439714,84565.7902049176,196740.54513201615,212318.68091058458,80084.43715827027,147984.77814249665,139931.54206914452,220242.97327536924,70820.81039708565,100383.19189755453,113934.4433382711,110192.01673525444,110431.14242852805,85373.54834878171,323112.0446199847,136990.62122968503,79250.4134458316,47523.66211111854,74786.59091166973,38619.788622585365,110431.14242852805,0.0
9,145449.82731658468,128213.9729415015,117166.13945046728,98802.57710590825,115929.01576014119,232640.49253979867,131315.16610487713,181092.88308429098,227283.80066166734,215163.43970154395,90149.65880300659,164956.71896312252,209918.31180689624,114987.37436221633,175873.8834295529,146390.080647391,304397.01440147794,203781.68367660616,117241.05102391893,34191.770642831565,232798.13927494857,50623.433030457476,175873.8834295529,0.0
10,98582.95535697258,75698.94857129674,119942.36584705535,77221.50679858295,94953.10311534237,138860.71674213168,108119.36470634212,159605.48392614888,112272.67863625541,147683.76829312285,95967.13183171664,121024.95584994605,111984.37171380082,129031.22060595038,127013.23877451726,92300.84548254743,249100.93769809816,250228.2753932334,119922.44205732996,33283.13315315717,96808.08076212737,40320.27472191474,127013.23877451726,0.0
11,92430.33711960012,55956.12588896205,93762.68089975622,93753.67359819972,123498.62585987302,145032.1026537938,84255.00596380935,117909.20819236216,120628.37348301496,99601.10422293129,60689.76878949422,93721.8722092498,87729.19038623814,60402.40896162624,70116.78152493,104600.61770261641,223183.31963882627,193592.0154857762,93705.66869016143,48965.47515714095,107105.4597728935,27741.232645068398,70116.78152493,0.0
12,93626.73954271457,63405.401919355674,89309.9599603767,61273.326843747855,168993.03904973008,144215.35566981562,133677.3496649424,159684.55116062713,130877.2807761888,179023.0999609874,85844.5186391063,140652.7077682,98128.41735356845,63861.271836037944,107264.96549945713,83075.73327893249,270428.67884359247,278085.96200908115,89334.73768239691,47360.54306851342,68379.21456704475,30964.30398944658,107264.96549945713,0.0
13,84208.61132969886,68991.50587076174,64921.816536393046,72594.51894903932,138760.65237750672,156086.10231521932,70345.674961203,139527.9484655923,120369.3378878917,154884.3536093165,47370.762289771345,142919.04640259975,129958.9406607905,88025.44662461053,138454.4879727537,116818.86275910771,308381.85229695303,106248.07636781513,64977.3827275103,41070.50036568069,135263.96625572487,33884.3159291137,138454.4879727537,0.0
14,84893.47045358153,65351.55292548103,88004.37912471095,56730.3437775764,135097.086108825,88983.22870199104,47433.52460730328,130516.00387381368,113306.9058004373,139591.16711992008,43004.488995719636,121095.22516367794,71674.56355158528,76697.1749492662,83087.79796121769,93717.03381383211,120163.75828226276,106426.57079340825,87973.8876756255,35701.99854958067,98067.10251657829,33177.575375975546,83087.79796121769,0.0
15,64046.04639457085,55104.452602818856,125632.21051787843,111350.63316234678,166819.1391432468,200316.58870724798,83097.18677442479,176421.19566253477,149383.38929515312,166606.2557335928,94143.07661805232,185549.3001136215,99649.92778860411,67923.06555780876,165624.77980020593,181075.32003482242,358492.54525738064,193443.21140216905,125705.01950230062,34856.81888847948,100133.03636668345,23119.970418587425,165624.77980020593,0.0
16,87406.20613647817,69495.78387623093,81191.26222456568,112879.45561122514,109586.48906475598,191407.67073344815,87953.94466163943,120863.79076751291,153299.3971224905,222649.63612936245,75606.60230607635,116609.91702504495,151449.02875946785,108102.18821556102,107407.99754740219,139353.30364299114,377573.9767184241,176219.58343104526,81144.9114701241,40498.849268536265,101302.4212703477,49231.3517979387,107407.99754740219,0.0
17,81186.40529426296,58662.14156668672,104644.94883670725,117179.56005761385,118266.40553735573,121421.91328711728,103438.32768143271,175733.08490739728,128332.01531142443,139522.8778685374,63202.466342590174,214769.6726202543,119234.06990516675,83375.06348788681,103401.68079483515,133295.53320283617,210216.96332162328,161575.18550647178,104498.66648099486,36552.14520270211,61975.014407277515,31477.083299177346,103401.68079483515,0.0
18,94245.64566971394,70711.72087719635,75113.77311833539,95444.38252520385,152645.98466089362,167988.7156150015,99626.63564573559,168286.4125599178,178352.6608423064,156746.3303081468,62991.60274978767,158138.92357670073,96842.16476663177,70470.43534099546,110411.11538308804,128447.83020255085,288521.54530241387,195134.42266400083,75220.07501722335,61163.757208540854,83750.97435369961,33454.70216174773,110411.11538308804,0.0
19,145739.23591948624,72349.91584134527,90162.49092066886,77558.72191468891,228953.9799267593,194187.55820455906,113587.50428949723,235698.6854901558,246167.8592518184,242199.15004521297,118858.87436552763,156284.8201892319,189079.94531740097,159747.51609595303,118962.94451930466,120943.89876653125,392966.6362023744,283165.51043680887,90182.12550669877,66518.89903804664,97069.80150778523,43819.15494536437,118962.94451930466,0.0
0,215388.94876966183,116251.41508189122,203465.6185745535,114238.9473242106,305910.05849289475,189283.44207178228,141441.2302644106,366245.3695669163,235074.00947901062,489236.0810281435,367991.6998399192,333865.46340829245,379312.6006930827,506110.87222988706,342115.50730580743,860388.600912469,445465.32627269014,897333.4112625833,203589.79638835005,69786.89295045605,983300.200941725,155605.26530980403,342115.50730580743,1.0
1,460048.48054634477,201240.4971419021,151408.90348841436,150654.27872840755,495516.46103161614,155091.33875228098,91794.18986388415,109987.10575426163,300204.1180539994,216394.43104752517,104937.03043155595,434930.50846819417,233739.3679263161,272635.19467746856,338171.9508731149,532923.4852547202,189843.64256457437,377945.85661116487,151368.91521527385,93553.33521165699,499081.42825414333,109093.21259403552,338171.9508731149,1.0
2,720562.9759374728,544041.9838591316,238859.5082320122,279282.50791260286,1000626.7693014225,643535.4164901085,221904.04669167555,337640.91465721204,744170.1313958738,867524.5456188809,317516.0254922724,191738.13194765587,472358.2693574136,1144471.9021114886,429676.0606461367,676352.043315735,700732.3692700071,606288.8516301677,238939.89904304626,187333.75562291677,1473033.4545591378,348315.2211322204,429676.0606461367,1.0
3,896549.7736100514,555711.3177487929,262447.86647522124,399536.2891255982,636220.5338461888,516502.1096489124,215559.39865872712,175435.2064478824,533861.0757730621,566924.612348524,231034.40062598942,401275.85406505864,511616.9589262476,711896.6897340054,267640.7861980775,558026.9493014493,420286.09998977167,710959.3032064055,262333.1698528475,169152.17313246662,1207535.5074920042,204404.14075517806,267640.7861980775,1.0
4,596823.544830264,317456.41740215616,239054.71002744068,242056.94263372553,401083.7268709235,383774.73580968677,200703.5744765086,171099.86664364708,312807.9706924011,238583.14624524882,156629.29962091413,179178.15947711383,304285.8791864331,255791.69889246128,295469.0783224148,301989.6329254852,216678.65447714378,316339.8235399214,239021.7720714176,100405.65899026277,566897.6576191727,110104.07408470545,295469.0783224148,1.0
0,139461.40667775852,65774.96945027764,86116.4568500393,79202.3634440557,135003.17843687008,114370.20644430097,107849.11349447825,146195.5109436606,128644.23416926374,145085.79021016313,113277.26872934453,118894.79435499533,125790.93791684767,121634.25413340789,184109.73374364257,111784.73672967001,178505.44069259136,262281.35657805187,86131.76119695275,34481.27997597817,180505.2832960946,53886.471779573374,184109.73374364257,0.0
1,42939.590043266144,39278.11782898215,46662.84502117745,52445.46598601087,77484.62761931594,105452.44511928016,50067.94040675656,95575.51105306692,91942.06139504258,108537.52667957416,57990.95266005272,128284.26813721604,63214.23798659663,74702.54938654113,70119.77860819509,95028.0819765989,164609.9935021472,116340.301162254,46636.066322237,19215.837651992893,59352.42495528597,22110.72065420822,70119.77860819509,0.0
2,84295.21533583745,58087.21034626576,73039.26384010876,78046.29256684097,124816.82297658824,125242.91020567161,87628.44866272571,181002.52463515374,209469.21007730757,186391.49024829725,103959.53141535244,216689.37401124873,147215.60587613363,121087.5826538907,114350.59585401737,157044.8895701719,195120.02944500948,191525.47659927644,73066.85543592305,29294.826312355068,116656.80450209693,64668.49926158065,114350.59585401737,0.0
3,129549.10629207747,84294.58380975446,166481.94914428485,79540.79385681162,102693.34543223595,201073.47985661565,163652.02231437803,116798.41662322024,117926.313154799,118203.11594831425,140360.04595920964,132247.08109333168,133312.90176383857,112485.13614328728,189397.00050088647,104188.50452710291,213741.677797163,257077.9343539541,166502.66238193578,21114.65251936467,74095.66197046815,35018.34543966757,189397.00050088647,0.0
4,101261.4047199346,40936.65718889139,76627.2960455165,63343.57024555057,115786.97678484042,111221.0873582601,82509.29860480815,74954.5414549974,134688.054252699,167355.35555058677,79893.06720911704,146611.4829956273,97943.80627655027,115613.0235801019,113106.37469152886,136925.96624714922,210441.1276506142,150991.41599854545,76666.07278966234,20666.380823095267,61129.40064191455,47272.29443704326,113106.37469152886,0.0
5,61131.70425212297,58188.35656673547,38637.54815883986,33217.298068133154,101948.34880286556,128794.1523892506,37626.15698706473,56843.91721910076,76538.89085084305,125133.53539324182,31388.158451560554,83994.26170236076,83449.75864583997,83312.39317904462,79606.3040943448,82278.56440629919,159191.81076566162,71887.30839664368,38552.28778287882,30679.84098273238,107222.98794224756,29803.49504264574,79606.3040943448,0.0
6,91696.6783756018,86085.05239409853,104957.66609385572,71285.04418079763,111516.39785936363,156245.3872624677,104272.35108204893,92384.82677050926,126856.3498127556,163773.08329696226,133447.22380615422,124806.51216320324,113765.55278583792,124692.01040474947,177051.2247447993,121471.72731915662,238854.93690224714,203172.29771378124,104984.11650752022,35351.565294504144,86174.96759476454,50571.616301194954,177051.2247447993,0.0
7,93531.02527278828,72654.16690418635,81385.17069031572,54575.02711453502,137795.1826022698,131310.26437731777,104547.67233763244,107092.12348853111,126652.29784387421,199271.76578059353,93862.94663970871,165462.06056068567,90880.84944502219,124156.4290962622,137492.35959177665,113228.16519191065,218228.97321116173,223710.10133713094,81379.73053431379,24226.21660308448,143228.74209834216,38180.179625157645,137492.35959177665,0.0
8,71809.72534840183,46543.208104491394,97979.64014061142,70733.2526231837,88773.62472418205,99386.60407648062,144188.88033218798,100218.62992573435,92449.36219902559,73213.99792198872,76305.9430998427,112834.89615404834,66633.59731972696,70255.34039382738,95612.53726846167,125345.78358113219,126170.51780655414,205613.35864818326,97951.39197424514,18083.885880847807,98350.71807083645,25644.808905413563,95612.53726846167,0.0
9,131852.9292267076,63184.74816742843,108125.24556553861,94358.37304128624,157845.33384300917,132305.46637011922,105689.56592310408,198700.66798650473,173142.23228170673,175353.15000252982,86122.74483834417,174588.16709498226,94489.46548701804,136922.10081772401,148145.34439324215,215495.36907276724,215161.56578075033,192164.19060544,108156.72187045198,31785.5867463789,140117.58991332186,49730.26886343234,148145.34439324215,0.0
